As_class,ts_soc,ts_silt,ts_ph,ts_clay,ts_cec,ss_soc,ss_silt,ss_ph,ss_clay,ss_cec,fluvisols,et0_yr,ai_et0,elevation,slope,precip,temp,distance_to_river,latitude,longitude
0,224,319,55,265,161,63,299,58,359,142,19,1476,14240,94,2.076667309,2103,24.00833305,2638.549877,26.62452927,93.96871522
0,253,325,55,274,165,78,301,56,366,147,19,1475,13905,95,2.076667309,2052,24.03333314,4023.870051,26.58703804,93.91743574
0,265,329,56,282,155,56,306,57,353,136,19,1488,14399,84,2.076667309,2144,24.14166641,1209.975593,26.65784403,93.70279588
1,269,328,54,279,174,61,314,54,339,146,19,1467,14621,95,2.076667309,2145,23.95833317,2385.553223,26.63565998,94.06397577
1,227,345,57,269,156,46,349,59,312,134,20,1495,14613,79,2.076667309,2186,24.20833317,901.7001166,26.68886128,93.72857627
0,260,344,57,269,155,45,323,59,343,134,20,1493,14716,79,2.076667309,2198,24.2249999,1258.984183,26.69281737,93.73397561
1,225,315,55,272,162,61,294,56,357,142,21,1473,14208,95,2.076667309,2094,23.99166648,2283.629227,26.61414179,93.98483309
0,264,339,57,308,175,79,321,58,343,152,5,1484,12517,114,2.102442503,1858,24.07499997,672.6449268,26.34551837,94.07749753
0,227,350,53,255,181,60,309,53,352,157,6,1481,14113,100,2.102442503,2091,23.99166663,2163.824134,26.60873745,93.70469779
0,249,314,58,317,168,64,290,59,383,149,7,1482,12637,107,2.102442503,1874,24.04999987,1705.764675,26.36924836,94.08514825
1,274,289,54,269,179,71,261,55,348,159,7,1450,15385,104,2.102442503,2232,23.85833343,3860.629765,26.69065404,94.25834815
1,245,312,56,329,180,67,318,57,347,157,8,1486,12381,114,2.102442503,1841,24.08333333,1245.296752,26.33436446,94.05402803
1,263,302,57,291,179,81,255,58,421,148,8,1479,12832,121,2.102442503,1899,23.99999968,153.6997633,26.3685568,94.16399273
1,271,323,57,311,182,61,288,58,395,150,8,1488,12207,132,2.102442503,1817,24.01666641,1574.722588,26.29100576,94.0663381
1,279,296,56,320,184,101,277,56,369,161,8,1468,13535,109,2.102442503,1988,23.95000013,3342.796134,26.47624415,94.17644943
1,253,306,54,274,170,77,274,55,349,150,9,1460,14973,102,2.102442503,2187,23.92500003,1552.490857,26.65377985,94.20208656
0,269,332,57,288,179,62,286,58,391,153,9,1490,12070,134,2.102442503,1799,24.01666641,294.740549,26.2637768,94.04844819
1,286,291,54,279,202,104,260,55,363,165,9,1443,14393,128,2.102442503,2078,23.72500006,4315.18562,26.5501661,94.26408106
0,212,363,54,244,177,67,327,55,335,145,10,1481,14290,97,2.102442503,2117,24.03333298,2598.84951,26.62505907,93.67188454
1,264,301,56,260,184,63,256,57,382,154,10,1459,14371,101,2.102442503,2098,23.94999997,120.2325493,26.57814593,94.20312732
0,227,352,55,249,162,55,339,56,350,144,11,1487,14278,85,2.102442503,2124,24.09999975,2003.666439,26.6266313,93.60523117
0,248,329,55,268,169,50,308,57,361,145,11,1484,13445,99,2.102442503,1996,24.09166654,576.9632641,26.54569008,93.90777567
0,255,346,53,259,189,67,319,54,332,158,11,1484,14671,89,2.102442503,2178,24.10833311,1494.445951,26.67836679,93.8189887
0,256,321,54,281,181,52,298,56,351,150,11,1466,15289,86,2.102442503,2243,23.99999984,1459.362916,26.7064254,94.02021602
0,256,316,56,274,195,76,289,57,326,158,11,1457,15243,100,2.102442503,2222,23.92500019,106.6184051,26.68165015,94.21277328
1,270,317,56,267,195,90,286,57,360,163,11,1436,14798,125,2.102442503,2126,23.65833314,2962.761212,26.59674166,94.31154725
0,257,307,55,290,157,39,307,57,330,132,12,1463,16785,85,2.102442503,2457,23.98333311,2435.285601,26.82531058,94.10338483
1,279,310,54,286,196,72,278,55,382,171,12,1466,14337,85,2.102442503,2102,23.99999984,1.042933742,26.60524887,94.08023496
0,234,304,53,288,158,74,284,54,372,136,13,1469,14054,98,2.102442503,2065,23.95833317,3520.739642,26.58744984,94.00896131
0,237,343,55,260,165,54,324,57,355,144,13,1481,13705,103,2.102442503,2031,24.06666644,828.357671,26.56774371,93.88556593
0,261,318,54,282,192,77,281,55,373,164,13,1475,13657,104,2.102442503,2015,23.99999984,2782.292157,26.55446307,94.00516996
0,271,316,54,280,186,46,302,55,343,158,13,1469,15299,91,2.102442503,2248,24.00833321,2083.935206,26.70243749,94.08656756
1,298,343,58,297,171,54,315,59,378,146,13,1493,11982,110,2.102442503,1790,24.11666663,871.1338341,26.28215002,93.99384484
1,262,314,55,269,195,74,278,56,360,164,14,1455,14613,99,2.102442503,2127,23.92500003,1614.482218,26.60497586,94.20131964
0,265,354,57,267,149,53,362,59,294,139,14,1495,14539,84,2.102442503,2175,24.18333308,658.6043507,26.68113944,93.74008362
0,237,345,55,263,178,65,311,57,362,153,15,1484,13459,94,2.102442503,1998,24.07499981,948.847751,26.54281383,93.91486306
0,245,310,56,280,171,62,301,58,344,159,16,1469,14890,88,2.102442503,2188,23.98333311,894.4249065,26.66775605,94.0058491
0,280,341,54,262,179,81,314,55,329,151,16,1484,14424,84,2.102442503,2142,24.09999975,2211.342946,26.65483214,93.80888884
1,284,313,55,269,205,56,275,57,366,178,16,1463,14598,91,2.102442503,2136,23.9666667,1243.969567,26.62254212,94.156407
0,247,320,54,274,178,72,300,55,344,151,17,1474,14557,99,2.102442503,2147,23.99999968,1911.585864,26.64933027,93.98888173
0,259,332,56,259,153,50,318,59,339,134,17,1485,14837,82,2.102442503,2204,24.18333308,1627.394163,26.69516624,93.78128692
0,260,346,57,259,177,73,318,58,335,153,17,1486,14264,84,2.102442503,2120,24.11666648,404.4082089,26.63337614,93.72726698
0,236,328,54,269,161,73,303,56,346,140,18,1474,14463,100,2.102442503,2133,24.00833305,2859.421669,26.63727145,93.97512619
0,241,315,56,280,186,64,301,58,347,168,18,1470,14693,94,2.102442503,2161,23.99999968,1791.713511,26.65524489,93.99698438
0,252,362,57,255,160,54,334,59,341,136,19,1495,14607,79,2.102442503,2185,24.19999997,1317.181749,26.69042412,93.71141944
0,235,333,55,264,155,70,315,57,349,138,21,1478,13801,98,2.102442503,2041,24.05833308,2833.240984,26.58201792,93.89955443
1,273,309,56,278,182,68,274,56,372,157,6,1464,13809,111,2.202517748,2022,23.9333334,267.1920583,26.51638865,94.19839717
0,241,365,52,260,170,56,348,54,333,142,7,1485,14132,91,2.202517748,2100,24.07499981,1559.533661,26.61143348,93.60106174
1,252,325,57,273,165,58,313,59,346,153,8,1494,14496,79,2.202517748,2166,24.17499987,1147.237829,26.65791592,93.55424642
0,271,365,57,287,172,76,328,58,369,146,8,1480,12708,110,2.202517748,1881,24.01666657,1007.038298,26.42916464,93.96614256
0,272,343,57,309,201,64,307,58,375,159,8,1495,11842,120,2.202517748,1771,24.10833327,1015.887398,26.23084505,94.02006731
1,280,327,56,308,184,64,300,57,374,155,8,1491,12119,138,2.202517748,1808,23.99166648,1135.330957,26.267046,94.06114238
1,238,326,54,268,153,63,306,56,355,136,9,1488,14571,83,2.202517748,2169,24.14999978,2026.463482,26.66887712,93.67927978
0,255,329,55,251,162,50,313,58,337,146,10,1490,14398,81,2.202517748,2146,24.18333308,823.2483691,26.65612734,93.64813828
1,291,312,57,303,175,76,297,58,376,141,10,1482,13212,94,2.202517748,1959,24.10833343,2599.250478,26.48675564,94.0640894
1,255,299,54,283,178,110,267,55,365,148,11,1454,13806,120,2.202517748,2008,23.82500029,2857.797921,26.49349437,94.2056089
0,269,317,56,281,173,52,292,58,358,144,11,1466,14896,87,2.202517748,2185,23.9749999,287.3518409,26.66204287,94.06703259
0,272,309,56,295,184,51,305,57,354,156,11,1469,15457,89,2.202517748,2271,24.01666657,71.07656107,26.71801718,94.03888344
1,221,300,55,272,166,80,279,56,358,149,12,1470,13992,94,2.202517748,2057,24.04166651,1451.580502,26.55175292,94.15311177
1,248,328,55,285,157,52,314,57,359,136,12,1481,13356,97,2.202517748,1979,24.0999999,623.0448458,26.52848687,93.92558748
0,280,300,55,283,184,73,271,56,363,164,12,1463,15116,91,2.202517748,2212,23.99999984,2595.610535,26.68173376,94.09405588
1,292,300,55,277,193,52,279,57,335,173,12,1449,15890,101,2.202517748,2304,23.85000006,1756.563463,26.73552159,94.25374562
1,262,338,57,315,180,76,329,59,375,164,13,1489,12263,109,2.202517748,1827,24.07499997,990.2193615,26.33070464,94.02155206
1,282,315,55,290,181,66,273,55,387,151,13,1478,13503,105,2.202517748,1996,24.00833321,729.6294211,26.53353558,94.01512243
1,284,316,55,276,189,70,287,57,339,161,13,1457,14784,104,2.202517748,2155,23.90833362,351.6344283,26.62602461,94.21366877
1,245,368,56,284,195,65,332,57,355,184,14,1483,12973,99,2.202517748,1925,24.07499997,3215.063293,26.47173428,94.01050736
0,251,340,53,262,162,45,324,55,336,139,14,1486,15071,80,2.202517748,2241,24.15833314,2894.48151,26.71978067,93.80389379
1,279,318,56,273,187,52,291,57,356,158,14,1459,15521,96,2.202517748,2266,23.94999997,2009.45644,26.71437382,94.12507442
0,223,312,55,275,161,66,297,56,356,141,15,1471,14260,97,2.202517748,2098,23.9749999,805.4843832,26.61452172,94.00465949
1,255,314,56,280,182,63,300,57,350,166,15,1470,14693,92,2.202517748,2161,23.99999968,1879.906288,26.65767185,93.9947903
1,266,314,55,256,195,62,281,56,365,158,15,1453,14655,100,2.202517748,2130,23.89166689,1624.228057,26.60393656,94.23579604
1,281,321,56,294,187,79,290,57,370,156,15,1478,13476,101,2.202517748,1992,24.04999987,1414.662776,26.53732366,93.99826063
0,284,329,54,263,180,56,301,56,369,154,15,1482,14386,90,2.202517748,2133,24.07499981,2090.870296,26.64615794,93.8549202
0,350,346,58,261,143,124,321,60,352,135,15,1493,14718,82,2.202517748,2198,24.20833333,725.1994796,26.6974439,93.73202236
0,237,349,55,261,183,64,319,56,355,158,16,1483,13468,98,2.202517748,1998,24.06666644,1795.996916,26.54896249,93.92050735
1,264,310,54,312,188,81,285,55,373,159,16,1477,13538,103,2.202517748,2000,23.99999984,470.9011034,26.53656997,94.03029603
1,236,290,54,277,188,55,259,56,375,153,17,1471,13913,100,2.202517748,2047,23.99999984,1524.7742,26.55990823,94.08981808
0,230,312,56,264,159,73,291,57,360,144,18,1475,14359,97,2.202517748,2119,24.00833305,2621.890656,26.62604733,93.9763093
1,221,329,55,262,160,54,307,57,359,140,19,1478,13801,100,2.202517748,2041,24.05833308,2049.06566,26.57564314,93.89635528
0,235,335,55,278,160,52,323,58,358,137,19,1481,13416,100,2.202517748,1988,24.09166654,2191.196072,26.53813146,93.94151553
0,280,339,57,280,180,55,289,57,384,140,6,1494,11765,116,2.298223257,1758,24.0999999,2551.148341,26.20117935,94.00439137
0,247,381,54,236,159,74,353,55,319,134,8,1486,14178,103,2.298223257,2107,24.08333317,1934.102586,26.61692915,93.63879995
1,260,316,58,316,180,61,281,59,416,153,9,1493,11977,122,2.298223257,1789,24.0666666,1328.80919,26.25943316,94.02331021
1,278,305,56,258,200,93,275,57,361,170,9,1444,14435,122,2.298223257,2085,23.75833337,3326.617974,26.55918492,94.26266821
1,239,313,56,271,175,81,286,56,344,150,10,1457,14921,108,2.298223257,2175,23.90833362,2417.282637,26.64730229,94.22357883
1,253,321,54,279,187,75,277,56,391,156,10,1478,13296,105,2.298223257,1966,24.04166651,1285.469937,26.51571605,94.01554776
0,254,358,54,269,169,85,355,55,344,153,10,1484,14243,89,2.298223257,2115,24.08333317,1316.558709,26.62354985,93.5900355
1,301,341,58,310,177,100,331,59,372,155,10,1488,12278,108,2.298223257,1828,24.0916667,216.6849484,26.33222658,94.02912371
0,273,308,54,315,188,91,284,54,381,156,11,1477,13538,102,2.298223257,2000,23.99999984,820.1636383,26.53414364,94.03248784
0,224,374,58,245,154,47,346,59,335,129,12,1494,14718,79,2.298223257,2200,24.2166667,895.4143625,26.69415781,93.71926965
1,247,293,53,282,190,67,272,53,340,177,12,1453,15714,104,2.298223257,2284,23.89166689,3351.77514,26.72420077,94.23261807
1,242,292,57,306,164,76,275,60,398,148,13,1478,13398,93,2.298223257,1981,24.10833343,850.775049,26.50123472,94.07563464
0,249,323,57,267,157,58,307,58,354,144,13,1489,14335,80,2.298223257,2135,24.14166641,730.6555004,26.63742347,93.60891082
1,258,338,57,255,160,46,321,60,342,149,13,1488,14466,81,2.298223257,2154,24.19166644,713.2673448,26.65813089,93.60131911
0,265,333,54,271,158,66,313,55,348,136,13,1488,14251,90,2.298223257,2121,24.16666651,1823.564466,26.63905587,93.76255506
1,247,320,55,319,182,49,287,57,402,159,14,1478,12938,95,2.298223257,1913,24.0666666,2305.774259,26.45171572,94.01068604
0,232,341,56,263,158,58,320,57,331,137,15,1484,14926,80,2.298223257,2216,24.16666651,2145.784638,26.70482403,93.79724002
1,242,315,54,278,186,68,299,56,355,156,15,1475,13619,101,2.298223257,2009,24.0666666,1790.151313,26.52647551,94.09089591
0,247,337,54,279,202,74,304,55,369,171,15,1475,13692,101,2.298223257,2020,23.95833317,1105.994479,26.55484381,94.02498433
0,292,323,56,273,183,55,296,58,357,160,15,1480,14583,89,2.298223257,2159,24.08333317,2587.608907,26.66308494,93.86427361
0,245,318,54,273,165,68,292,55,374,140,16,1474,13906,102,2.298223257,2050,23.96666654,3281.362775,26.57865343,94.00794965
1,247,316,55,269,183,92,293,56,353,164,16,1468,14509,95,2.298223257,2131,23.94999997,3338.681277,26.63020722,94.05098031
1,264,308,55,275,195,56,273,57,365,168,16,1462,14682,98,2.298223257,2148,23.9666667,1616.661759,26.63041146,94.1672134
1,245,315,56,259,180,60,268,57,357,156,17,1462,14765,98,2.298223257,2159,23.92500003,972.0883659,26.63515859,94.18754548
1,251,327,55,292,168,60,305,57,378,146,17,1481,13181,97,2.298223257,1953,24.0999999,531.7083024,26.50332962,93.95731003
1,268,329,57,269,156,56,309,59,348,135,18,1489,14478,79,2.298223257,2156,24.15833298,1247.351998,26.6600458,93.70304377
0,244,352,56,267,150,52,363,58,297,130,20,1495,14613,83,2.298223257,2186,24.20833317,595.592252,26.68621289,93.73322918
0,265,318,54,280,184,70,282,56,365,155,20,1474,14096,96,2.298223257,2078,23.99999984,1043.017801,26.60745343,93.93707978
0,209,347,52,257,156,53,316,53,343,135,21,1479,14708,93,2.298223257,2176,24.04999987,2546.400952,26.673444,93.94464741
0,252,348,56,274,140,56,327,58,350,123,22,1495,14607,79,2.298223257,2185,24.19999997,1283.558425,26.68844551,93.70872002
1,266,301,57,312,163,64,274,59,401,143,4,1480,12829,113,2.321530581,1899,24.03333314,43.86761877,26.37674808,94.14767319
1,307,322,57,309,195,68,278,58,398,157,5,1495,11839,118,2.321530581,1771,24.125,1286.788157,26.23811679,94.0134997
1,261,320,57,313,207,75,285,58,371,175,6,1484,12450,125,2.321530581,1848,24.03333314,321.0584942,26.32656997,94.09012399
0,237,370,54,272,178,70,343,54,340,158,7,1481,14290,87,2.321530581,2117,23.98333343,2897.914586,26.61429364,93.54444949
0,238,365,54,249,162,76,333,55,335,139,7,1483,14201,92,2.321530581,2107,24.04999971,1994.211276,26.62418778,93.65693702
1,253,334,57,323,184,77,318,58,345,154,7,1487,12420,119,2.321530581,1848,24.07499997,297.7782648,26.33695071,94.07405131
0,271,328,56,277,162,54,315,58,350,158,7,1489,14405,80,2.321530581,2146,24.10833311,679.682206,26.63985132,93.55719013
1,257,308,56,317,172,60,263,57,418,146,8,1492,12007,126,2.321530581,1792,24.05833324,882.2152466,26.26095671,94.03087659
1,273,324,57,318,208,84,297,57,355,171,8,1480,12465,125,2.321530581,1846,24.01666641,601.3325426,26.32042792,94.0844901
0,247,349,55,252,162,59,332,56,349,146,9,1491,14215,82,2.321530581,2120,24.14166641,1416.157838,26.62993184,93.61797634
0,247,338,57,270,184,59,286,58,383,143,10,1496,11717,115,2.321530581,1753,24.14166673,1794.624874,26.20230039,93.99220163
1,256,319,56,249,198,84,281,57,360,164,10,1450,14611,106,2.321530581,2119,23.85833343,111.9425937,26.59329597,94.25431631
1,258,350,57,310,179,68,327,58,386,163,10,1490,12261,107,2.321530581,1828,24.07499997,1957.530202,26.33380598,94.0120404
0,276,307,54,272,232,87,277,55,358,185,10,1449,14228,128,2.321530581,2063,23.72500006,4551.79568,26.54519487,94.24621077
0,228,327,56,276,144,56,312,58,360,126,12,1477,14367,90,2.321530581,2123,24.04999987,393.1037858,26.63724478,93.90338599
1,237,312,56,275,167,63,307,57,343,152,12,1469,14800,90,2.321530581,2175,23.99166648,1876.096143,26.66426944,93.99555087
0,239,311,53,281,166,61,288,54,361,147,12,1467,15012,88,2.321530581,2203,23.98333311,810.3124814,26.67958096,94.02205973
0,258,329,56,268,185,74,308,57,339,163,12,1480,15327,85,2.321530581,2270,24.14166657,670.4188967,26.72569688,93.9085694
0,264,310,55,291,179,39,299,56,362,155,12,1470,15448,90,2.321530581,2271,24.03333314,1922.856683,26.72204677,94.01954954
1,264,345,56,253,152,52,323,58,335,142,12,1491,14412,80,2.321530581,2149,24.19166644,1237.587342,26.65525482,93.63318552
1,270,318,54,272,198,123,301,55,351,177,12,1465,14650,99,2.321530581,2147,23.9749999,449.0873011,26.63359942,94.08599256
0,214,346,53,250,187,54,305,53,344,154,13,1484,14315,91,2.321530581,2125,24.07499981,1853.563977,26.63606929,93.67311955
1,230,310,56,303,179,61,291,58,366,158,13,1479,13085,97,2.321530581,1936,24.04999987,3513.925955,26.48311417,94.0315674
1,243,303,53,274,161,73,281,54,353,139,13,1471,13958,98,2.321530581,2054,24.04166651,1390.690935,26.55244164,94.14578033
0,252,351,56,264,153,58,344,58,331,132,13,1493,14573,83,2.321530581,2176,24.18333324,1904.306093,26.68297868,93.67096056
1,258,344,56,266,177,57,295,58,388,144,13,1485,12467,107,2.321530581,1852,24.05833324,930.4360209,26.36921775,94.01360671
1,266,305,56,293,163,59,263,57,399,133,13,1482,13169,101,2.321530581,1952,24.07499997,2095.149001,26.45504613,94.14190553
0,299,316,54,259,195,59,290,55,329,166,13,1438,15183,121,2.321530581,2184,23.74166648,48.1741851,26.64781991,94.33487702
0,224,325,54,278,179,69,301,56,363,150,14,1473,13827,106,2.321530581,2037,23.96666638,4811.614582,26.56902061,93.99201181
1,239,305,52,260,190,85,278,53,342,163,14,1456,15604,97,2.321530581,2272,23.92500019,3670.302877,26.7095255,94.17646571
0,246,334,56,270,164,58,329,57,323,144,14,1488,14320,79,2.321530581,2131,24.16666651,741.7110505,26.64569284,93.73855564
1,262,311,54,267,175,53,279,55,371,159,14,1466,14356,88,2.321530581,2105,23.99166648,921.4188298,26.60227096,94.11202571
0,263,331,54,268,168,67,296,55,372,145,14,1473,14030,96,2.321530581,2068,24.00833305,759.7826119,26.59972223,93.94855892
1,233,326,54,275,179,76,298,55,356,157,15,1479,13961,97,2.321530581,2065,24.04166651,3614.977735,26.59188959,93.91304429
0,238,316,55,275,171,56,292,57,363,148,15,1483,13533,95,2.321530581,2007,24.06666644,2006.833383,26.55601345,93.91636771
0,245,332,54,274,185,81,316,56,337,158,15,1465,14717,89,2.321530581,2157,23.96666654,1932.678403,26.64376757,94.07233397
0,251,315,56,303,162,55,313,58,351,150,15,1487,14331,84,2.321530581,2132,24.16666651,2207.992962,26.64233963,93.77530025
1,263,328,57,262,148,45,315,58,346,130,15,1490,14532,81,2.321530581,2166,24.17499987,954.9962083,26.66863001,93.70648629
0,311,338,56,284,200,60,308,57,361,169,15,1479,13471,102,2.321530581,1993,24.03333314,1578.428444,26.54104116,94.00610027
1,220,333,54,263,157,63,314,55,352,132,16,1476,14252,96,2.321530581,2104,23.99166648,1428.832211,26.62126487,93.95597438
0,239,310,56,286,150,42,316,58,326,134,16,1464,16854,88,2.321530581,2468,23.9749999,1313.827207,26.83630144,94.10467232
0,248,322,55,289,181,60,291,58,374,159,16,1486,14257,96,2.321530581,2119,24.09166654,291.515159,26.63497971,93.83137937
0,252,347,54,255,167,54,317,55,338,142,16,1484,14667,90,2.321530581,2178,24.11666632,551.4207554,26.68146683,93.80943956
1,254,341,57,256,158,44,318,60,350,148,16,1489,14527,81,2.321530581,2164,24.18333308,1066.437618,26.66011253,93.60401653
0,280,341,55,296,207,64,314,56,367,167,16,1478,13503,102,2.321530581,1996,24.00833321,1552.682629,26.54081412,94.00854526
0,232,315,54,273,164,68,284,55,361,142,17,1477,13810,97,2.321530581,2041,24.00833305,2849.730298,26.5790199,93.95607796
0,241,322,55,270,163,65,303,56,350,148,17,1472,14734,91,2.321530581,2170,24.02499978,632.7318195,26.66540803,93.98331184
1,245,369,55,280,183,58,328,56,378,143,17,1481,12612,107,2.321530581,1868,24.03333314,1184.693121,26.41376789,93.96439032
0,279,317,54,282,178,93,282,55,363,152,17,1477,13810,104,2.321530581,2041,24.00833305,3308.27078,26.57507352,93.95068178
1,288,294,52,287,184,48,274,54,348,159,17,1465,16565,90,2.321530581,2427,23.95833333,3621.619339,26.81571103,94.13445989
0,214,318,55,260,163,60,297,57,356,139,18,1469,14278,96,2.321530581,2098,23.94999981,537.7668789,26.61626556,94.00980589
0,232,336,54,262,166,52,312,56,358,139,18,1482,13417,101,2.321530581,1989,24.09166654,1196.286458,26.53751188,93.92414493
0,245,331,55,267,169,66,321,57,339,151,18,1475,14967,86,2.321530581,2209,24.02499994,744.7865553,26.68368553,93.97799468
1,253,321,55,267,149,61,310,58,352,133,18,1492,14523,81,2.321530581,2167,24.17499987,909.5124262,26.66974383,93.69423265
1,302,326,54,264,160,71,304,55,349,139,19,1468,14495,94,2.321530581,2128,23.9416666,1172.393515,26.63294635,94.02162074
0,216,337,54,263,201,65,292,54,356,168,20,1477,14065,95,2.321530581,2078,24.01666641,1269.136621,26.60790608,93.93218553
1,272,326,56,311,196,72,289,57,355,167,5,1485,12551,122,2.367454052,1864,24.04166651,2613.706178,26.34499343,94.10702965
1,238,330,57,277,173,61,272,58,424,142,6,1482,12665,106,2.367454052,1878,24.04166651,1090.366652,26.3758438,94.08590443
1,246,323,57,274,170,64,271,58,420,139,6,1482,12665,103,2.367454052,1878,24.04166651,1279.189717,26.37561669,94.08834514
1,267,320,57,283,161,59,271,58,415,143,6,1480,12864,112,2.367454052,1905,24.04166651,512.9364511,26.38334182,94.14843317
1,269,325,56,303,200,71,277,57,379,171,8,1485,12551,123,2.367454052,1864,24.04166651,2520.712025,26.34279514,94.1067775
1,261,315,57,272,172,85,253,58,437,148,9,1476,12889,129,2.367454052,1903,23.9416666,637.8827953,26.37272392,94.16693966
1,301,308,54,267,203,88,279,56,358,186,9,1450,16349,96,2.367454052,2371,23.92500019,1111.953104,26.77879103,94.21925476
1,238,350,54,269,190,52,288,56,399,147,11,1485,12551,104,2.367454052,1864,24.04166651,2290.458201,26.38076464,94.05686524
0,246,331,56,263,179,50,307,57,363,154,12,1484,13445,94,2.367454052,1996,24.09166654,762.2081443,26.54789008,93.90802627
0,252,347,56,270,166,68,342,57,352,150,12,1489,14273,88,2.367454052,2126,24.09166638,1856.826868,26.62531146,93.59518252
0,253,326,57,270,167,63,305,58,360,154,12,1487,14380,88,2.367454052,2139,24.11666648,967.0477163,26.64073038,93.59690146
0,251,334,56,256,159,60,306,57,347,139,13,1477,14677,92,2.367454052,2168,24.01666657,1382.376695,26.66502819,93.96347492
1,271,305,55,284,177,51,277,56,362,154,13,1472,13863,92,2.367454052,2042,24.0666666,1414.998871,26.54305704,94.12739853
1,296,317,54,266,208,71,297,55,339,172,13,1451,14815,109,2.367454052,2151,23.85000006,1165.964763,26.6172296,94.25959722
1,228,298,55,279,184,51,266,57,379,153,14,1471,13913,99,2.367454052,2047,23.99999984,1584.361966,26.56013682,94.08737349
0,233,339,56,256,178,68,323,58,333,155,15,1486,14655,85,2.367454052,2179,24.13333305,1116.312801,26.67553818,93.80133963
0,263,311,54,306,182,82,305,55,341,156,15,1470,14597,94,2.367454052,2147,23.96666654,801.9573971,26.64553708,94.0057598
0,269,319,54,267,161,66,300,55,344,141,15,1467,14483,100,2.367454052,2126,23.9416666,778.3822521,26.6312033,94.01647346
0,241,312,56,289,172,60,289,57,364,153,16,1467,15012,88,2.367454052,2203,23.98333311,656.8183506,26.6820083,94.01986613
1,310,312,56,277,193,87,274,57,367,167,16,1458,14558,101,2.367454052,2124,23.9333334,1599.814391,26.60300934,94.19861842
0,262,340,58,267,170,56,327,60,336,152,17,1487,14184,84,2.367454052,2110,24.11666648,515.5104109,26.63005941,93.73926684
0,253,325,55,274,165,78,301,56,366,147,18,1475,13905,94,2.367454052,2052,24.03333314,4246.971149,26.58483813,93.91718453
0,343,295,57,287,153,137,288,58,330,144,18,1461,16766,86,2.367454052,2450,23.91666651,5293.055555,26.82634891,94.16295461
0,235,321,53,271,188,72,300,53,344,161,20,1467,14769,94,2.367454052,2167,23.95833317,1924.915022,26.65773483,94.04179812
1,238,323,55,271,170,45,304,56,348,153,20,1466,14631,92,2.367454052,2146,23.9749999,1456.688958,26.640882,94.0794185
1,252,316,57,315,178,68,273,57,397,144,5,1487,12257,139,2.390083551,1823,23.95000013,1326.130755,26.28790256,94.07584347
1,288,322,56,265,230,134,299,58,320,195,6,1430,15362,128,2.390083551,2197,23.62499984,3139.961691,26.66369006,94.40102214
1,291,314,57,274,182,63,271,58,406,144,6,1480,13058,110,2.390083551,1933,24.04999987,1126.314817,26.4182794,94.15493179
0,202,346,53,256,186,49,314,54,335,152,7,1481,14290,91,2.390083551,2117,24.03333298,2148.80421,26.63166521,93.67262546
1,294,302,57,283,159,61,258,59,422,138,7,1480,12864,117,2.390083551,1905,24.04166651,698.5378077,26.38553972,94.14868656
0,258,334,56,305,183,65,292,57,381,148,8,1491,12116,134,2.390083551,1807,23.9749999,963.2857669,26.2685671,94.06870891
0,225,353,55,251,167,54,344,56,341,148,9,1491,14224,83,2.390083551,2121,24.09999975,2008.178005,26.62596872,93.61258325
1,252,300,56,292,171,68,268,58,375,141,9,1469,13847,105,2.390083551,2035,23.99999968,96.52126197,26.52875641,94.18501931
1,253,336,57,320,192,92,316,58,343,169,9,1488,12390,118,2.390083551,1844,24.0666666,816.8978169,26.33035492,94.07329709
1,239,304,54,261,171,66,258,55,356,151,10,1462,14855,95,2.390083551,2172,23.92500003,226.1934669,26.64175102,94.18831638
0,256,347,54,258,168,86,331,55,352,154,11,1490,14334,86,2.390083551,2137,24.11666648,1481.096569,26.63368081,93.60106651
1,259,348,57,309,176,61,328,58,381,157,11,1490,12239,109,2.390083551,1824,24.08333333,1533.297238,26.32895671,94.01642088
1,232,288,54,281,193,51,253,56,387,157,12,1473,13840,94,2.390083551,2039,23.99999984,1823.496787,26.55793842,94.08711934
1,254,330,53,265,203,104,305,54,331,175,12,1434,15087,125,2.390083551,2165,23.65833314,1769.010346,26.62758779,94.33742638
1,258,284,55,278,182,51,271,56,346,159,12,1457,16529,86,2.390083551,2409,23.92500003,2904.352696,26.80691181,94.18047935
0,287,312,55,283,198,73,292,56,359,171,12,1467,15146,88,2.390083551,2223,24.00833321,2396.022124,26.68576818,94.07473325
0,238,333,52,265,152,61,311,53,339,129,13,1484,14926,83,2.390083551,2216,24.16666651,2467.128428,26.70724967,93.79503963
1,240,326,55,298,182,53,282,56,406,159,13,1478,12925,97,2.390083551,1911,24.04999987,2554.132484,26.4519421,94.00824296
0,265,325,54,265,187,90,310,54,332,157,13,1466,14671,102,2.390083551,2152,23.9416666,2216.894312,26.64674088,94.04052659
1,313,314,55,273,183,57,279,56,367,153,13,1464,14472,99,2.390083551,2119,23.9666667,131.6794432,26.60774362,94.17198453
0,229,309,55,293,176,79,290,57,367,153,14,1469,14177,98,2.390083551,2084,23.95833317,1773.562354,26.60572519,94.00364696
0,248,330,56,274,156,58,318,58,344,138,14,1477,14561,87,2.390083551,2152,24.05833324,760.8216955,26.65439237,93.9102957
